asin,review_count,avg_rating,helpful_votes,helpful_rate,avg_review_word_count,first_review_month,last_review_month,quality_flag
B0004FO2TQ,6,3.333,23,0.8696,114.5,2005-04,2007-03,monitor
B0006HPCLY,6,3.333,11,0.3636,195.333,2005-12,2014-06,monitor
B0006OCZHG,6,3.333,2,1.0,136,2006-10,2012-02,monitor
B0007M2X9C,6,3.333,31,0.7419,127,2005-05,2008-06,monitor
B0007Q3C5M,6,3.333,1,1.0,45,2011-11,2014-03,monitor
B0007V5X22,6,3.333,5,0.8,88.333,2011-09,2013-02,monitor
B00083N8DK,6,3.333,3,1.0,55.833,2007-01,2012-01,monitor
B00092RTXK,6,3.333,36,0.8611,124.167,2005-12,2013-09,monitor
B0009PD2WY,6,3.333,7,0.4286,80.167,2006-11,2010-12,monitor
B000A6PPTA,6,3.333,44,0.7955,168.333,2005-11,2010-01,monitor
B000B64HF2,6,3.333,35,0.9714,194.333,2006-02,2009-07,monitor
B000BL6IZO,6,3.333,5,0.8,157.833,2007-01,2013-06,monitor
B000BP4ZQY,6,3.333,17,1.0,138.167,2007-08,2014-06,monitor
B000BT5HUS,6,3.333,16,0.875,88,2007-10,2013-03,monitor
B000CP332U,6,3.333,7,0.4286,41.667,2008-11,2014-07,monitor
B000E1TO6Q,6,3.333,43,0.907,107.333,2007-11,2009-08,monitor
B000E7N84Y,6,3.333,89,0.8539,226.333,2006-12,2013-01,monitor
B000F3XHLG,6,3.333,40,0.575,170.167,2007-09,2008-04,monitor
B000FCNG18,6,3.333,15,0.7333,277.5,2006-09,2013-07,monitor
B000GF2J76,6,3.333,51,0.9216,134.167,2006-07,2007-01,monitor
B000J3YFM2,6,3.333,252,0.619,222,2006-11,2007-12,monitor
B00005B6SC,6,3.167,34,0.8824,147.833,2001-08,2002-08,monitor
B00005QBV5,6,3.167,0,,47.167,2007-05,2014-02,monitor
B00005T3FS,6,3.167,1,1.0,67.167,2008-08,2013-07,monitor
B0000630TQ,6,3.167,90,0.8111,157.667,2002-05,2007-03,monitor
B00006B70R,6,3.167,22,0.8182,150.667,2005-08,2013-11,monitor
B00008A6CC,6,3.167,20,0.85,137.167,2003-08,2006-10,monitor
B00008I9ID,6,3.167,54,0.8889,328.667,2003-07,2006-06,monitor
B00008US79,6,3.167,24,0.8333,64.167,2007-04,2011-12,monitor
B00008VSKT,6,3.167,3,1.0,66.333,2010-12,2014-02,monitor
B00009W3HS,6,3.167,2,1.0,66.833,2013-01,2014-01,monitor
B0000AE67G,6,3.167,56,0.9286,114.5,2005-09,2010-08,monitor
B0000AZK3L,6,3.167,2,0.0,76.5,2007-03,2013-01,monitor
B0000BVYSM,6,3.167,28,1.0,115,2003-11,2014-01,monitor
B00012O6SY,6,3.167,21,0.8095,278.833,2006-06,2013-05,monitor
B0001RM9GA,6,3.167,141,0.8298,130.167,2004-05,2007-10,monitor
B0001RMAA0,6,3.167,48,0.75,138.667,2005-12,2013-04,monitor
B0001YFX0C,6,3.167,8,0.75,52.167,2004-07,2005-03,monitor
B0002E5P1I,6,3.167,36,0.8056,227.167,2004-12,2006-09,monitor
B0002OG6CA,6,3.167,155,0.8581,164.5,2004-09,2008-01,monitor
B0002OQXSW,6,3.167,14,0.7143,143.5,2005-09,2007-12,monitor
B0002Z44XC,6,3.167,2,1.0,84.667,2006-09,2009-05,monitor
B0007KI7SU,6,3.167,36,0.75,200.5,2005-09,2009-03,monitor
B0007N55NC,6,3.167,12,0.9167,124.333,2006-03,2014-02,monitor
B0007WTHLO,6,3.167,17,0.5882,118.5,2005-12,2009-01,monitor
B0009J68KI,6,3.167,1,1.0,55.833,2007-03,2012-05,monitor
B0009JR4Q0,6,3.167,34,0.8529,150.167,2006-11,2013-01,monitor
B0009N7OK2,6,3.167,85,0.6235,267.667,2005-07,2007-01,monitor
B0009PQQ9U,6,3.167,43,0.7209,89.333,2005-09,2008-01,monitor
B000ACRBT6,6,3.167,57,0.7018,207.833,2006-02,2013-03,monitor
B000ALY230,6,3.167,14,0.8571,67.5,2008-04,2013-04,monitor
B000BHB5YM,6,3.167,16,0.9375,69.833,2007-03,2010-10,monitor
B000BIUC7C,6,3.167,31,0.9677,171.5,2006-08,2010-12,monitor
B000BM93YG,6,3.167,22,0.7727,146.167,2006-10,2009-10,monitor
B000E0G00K,6,3.167,285,0.9544,360.833,2006-08,2011-03,monitor
B000EMDOD4,6,3.167,37,0.9189,149.5,2006-05,2011-12,monitor
B000EQKXFM,6,3.167,75,0.9867,259.667,2006-05,2010-12,monitor
B000F2JJNC,6,3.167,110,0.8182,214.667,2006-07,2011-04,monitor
B000F36HR2,6,3.167,34,0.7059,134.667,2006-07,2013-10,monitor
B000FDAN86,6,3.167,55,0.8364,90,2007-07,2012-10,monitor
B000FDETQI,6,3.167,18,0.9444,104.333,2007-10,2010-09,monitor
B000FPIM9G,6,3.167,98,0.949,173.167,2007-01,2013-04,monitor
B000FPM7JW,6,3.167,4,0.75,83.833,2007-01,2014-04,monitor
B000HCWN42,6,3.167,2,0.5,236.667,2008-07,2012-07,monitor
B000I04OB8,6,3.167,49,0.9592,93,2007-07,2009-07,monitor
6301977173,6,3.0,104,0.75,174,2000-05,2014-05,monitor
B0000300QQ,6,3.0,74,0.8784,209,2000-05,2009-09,monitor
B000059TGL,6,3.0,19,0.8947,119.5,2002-01,2014-04,monitor
B000063V7N,6,3.0,51,0.8824,177.833,2002-05,2003-09,monitor
B00006B8EI,6,3.0,15,0.8,204.833,2007-09,2010-10,monitor
B00006JP23,6,3.0,356,0.8989,222.833,2002-11,2012-12,monitor
B000092YPO,6,3.0,16,0.8125,123.333,2003-05,2006-05,monitor
B0001YFZ2I,6,3.0,28,0.6786,114,2004-12,2009-04,monitor
B00030NR6Q,6,3.0,12,0.75,120.333,2004-10,2011-08,monitor
B0006N2NOW,6,3.0,101,0.8713,105.5,2004-12,2011-07,monitor
B0006TLQM6,6,3.0,22,0.7273,140.667,2005-09,2006-10,monitor
B000791D82,6,3.0,39,0.9487,117.833,2006-01,2011-02,monitor
B0007LQKMO,6,3.0,3,0.6667,200.5,2008-10,2013-04,monitor
B0007QN87E,6,3.0,140,0.7786,275,2005-08,2007-03,monitor
B0009JR3UM,6,3.0,10,1.0,260.833,2008-12,2012-12,monitor
B0009MFQ1M,6,3.0,27,0.8889,116.5,2006-07,2008-04,monitor
B000BD4TH6,6,3.0,43,0.3488,72.5,2007-08,2013-12,monitor
B000EYRIGQ,6,3.0,6,0.8333,49,2009-02,2013-12,monitor
B000F744SM,6,3.0,177,0.9661,134,2006-06,2008-06,monitor
B000FNC2IK,6,3.0,53,0.9623,182.667,2006-11,2011-05,monitor
B000FU7YX6,6,3.0,20,0.85,65.167,2006-10,2013-02,monitor
B000GKDPVA,6,3.0,9,0.8889,48.167,2006-12,2011-08,monitor
B00004SD87,6,2.833,77,0.6623,195.5,2000-05,2013-02,monitor
B00004XRD3,6,2.833,18,0.8889,80,2001-04,2002-10,monitor
B00005I9QO,6,2.833,149,0.9664,161.333,2001-10,2008-03,monitor
B00005OAY3,6,2.833,102,0.902,155.333,2001-11,2011-10,monitor
B00005QVM6,6,2.833,27,0.7037,133.333,2002-10,2004-08,monitor
B000066HO3,6,2.833,68,0.9265,148.833,2002-08,2010-02,monitor
B00008OX0U,6,2.833,18,0.6667,49.5,2004-10,2012-12,monitor
B00008Z1QF,6,2.833,4,0.5,142.5,2005-07,2013-12,monitor
B00009Q39V,6,2.833,169,0.8994,163.833,2005-05,2007-09,monitor
B00011KNF0,6,2.833,10,1.0,104.667,2011-01,2014-01,monitor
B0007RB1X6,6,2.833,108,0.8426,121.5,2005-06,2013-04,monitor
B00081PR72,6,2.833,18,0.8889,318.167,2006-08,2007-03,monitor
B000A4AWOU,6,2.833,45,0.9111,245.5,2006-01,2007-01,monitor
B000BKBYYK,6,2.833,58,0.9483,318.167,2006-10,2014-06,monitor
B000F811OG,6,2.833,49,0.9388,205.333,2006-04,2008-09,monitor
B000FEJPZW,6,2.833,44,0.8636,222.5,2006-12,2012-10,monitor
B000FEO23C,6,2.833,11,0.5455,61.5,2009-10,2011-11,monitor
B000IC2HZQ,6,2.833,11,0.9091,217.667,2010-08,2012-09,monitor
B00001MXYW,6,2.667,29,0.7931,138.833,2000-06,2004-10,monitor
B00004WHFM,6,2.667,31,0.8065,114.667,2000-12,2002-09,monitor
B00005O021,6,2.667,47,0.7447,147.167,2001-10,2007-10,monitor
B00006B6BS,6,2.667,140,0.9429,232.333,2002-10,2009-09,monitor
B00007KFT2,6,2.667,17,0.9412,131.167,2004-07,2010-02,monitor
B00008VEK8,6,2.667,41,0.8293,189.5,2003-12,2012-12,monitor
B00008WIX2,6,2.667,103,0.9126,147.667,2003-09,2012-08,monitor
B00009N7CK,6,2.667,225,0.9511,246,2003-08,2012-11,monitor
B00009V3L6,6,2.667,52,0.8077,237.833,2004-07,2005-10,monitor
B0001B43GK,6,2.667,50,0.82,128.5,2004-10,2010-10,monitor
B0001CLYAW,6,2.667,22,0.7273,108.333,2006-01,2009-09,monitor
B0001YFXMA,6,2.667,32,0.8125,75.167,2004-08,2005-04,monitor
B000682AW2,6,2.667,137,0.9854,162,2005-02,2006-01,monitor
B0006HUXTU,6,2.667,17,0.9412,77.667,2013-01,2013-11,monitor
B0007LCMBC,6,2.667,10,0.6,41.167,2008-03,2014-03,monitor
B000CPMBO6,6,2.667,8,0.625,178.333,2007-07,2011-06,monitor
B000E0R8GA,6,2.667,135,0.8667,291.5,2006-05,2013-02,monitor
B000FNCVB8,6,2.667,36,0.7778,113.5,2007-11,2012-04,monitor
B000GHEDHS,6,2.667,16,0.375,81,2008-01,2014-06,monitor
B000HAQHXC,6,2.667,152,0.7368,200,2006-10,2007-06,monitor
B000I1TKKW,6,2.667,91,0.8791,248,2006-11,2009-11,monitor
B000ISP3QA,6,2.667,19,0.7895,238.333,2008-05,2012-05,monitor
B000JFNEAY,6,2.667,54,0.8333,142.667,2007-12,2013-01,monitor
B000063Y7E,6,2.5,47,0.8085,187.5,2002-04,2004-11,monitor
B00006686C,6,2.5,4,0.75,141.667,2007-02,2013-11,monitor
B00006JPFC,6,2.5,6,0.8333,55.167,2009-07,2013-03,monitor
B00006SIJQ,6,2.5,110,0.8818,368.167,2003-04,2009-02,monitor
B0000C4DW1,6,2.5,81,0.8395,162,2003-09,2014-01,monitor
B0001XE07K,6,2.5,63,0.7302,213.333,2004-06,2007-12,monitor
B00022TNF4,6,2.5,35,0.8,122.167,2004-11,2005-03,monitor
B000230LLS,6,2.5,5,0.6,93.167,2010-10,2014-03,monitor
B000237AMQ,6,2.5,34,0.8824,113.333,2007-07,2014-03,monitor
B0002TPFW2,6,2.5,25,0.84,172.333,2005-07,2006-11,monitor
B000E68282,6,2.5,94,0.8191,208,2006-01,2012-12,monitor
B000FGV59Y,6,2.5,15,0.7333,123,2007-04,2014-04,monitor
B000067SBN,6,2.333,7,0.7143,57.333,2008-04,2013-12,monitor
B000290ZFY,6,2.333,48,0.8958,145.333,2004-12,2006-01,monitor
B0002BEYIQ,6,2.333,1,1.0,129.667,2012-08,2014-02,monitor
B0002TPFTU,6,2.333,46,0.8913,172.167,2005-11,2009-05,monitor
B0002UQALQ,6,2.333,50,0.92,150.5,2007-07,2009-12,monitor
B00064C5T4,6,2.333,81,0.4321,245.5,2004-11,2007-04,monitor
B00069ZWHQ,6,2.333,14,0.8571,155,2012-02,2014-06,monitor
B0007VVXHQ,6,2.333,35,0.7429,126.167,2008-01,2012-06,monitor
B0008D5FPE,6,2.333,77,0.987,71.167,2005-09,2014-06,monitor
B000B622D6,6,2.333,23,0.8261,98,2006-09,2007-03,monitor
B000FFI2AU,6,2.333,19,1.0,69.667,2007-01,2010-04,monitor
B000G61X5O,6,2.333,1,1.0,78,2007-08,2012-12,monitor
B00005B99R,6,2.167,178,0.9326,124,2003-05,2013-07,monitor
B00009W42U,6,2.167,33,0.8788,41.667,2008-03,2013-04,monitor
B00009W5QS,6,2.167,17,0.8235,89,2007-02,2010-01,monitor
B0000BZH4P,6,2.167,94,0.8723,79.333,2003-12,2005-01,monitor
B0001GT30Q,6,2.167,173,0.9364,294.5,2004-12,2007-01,monitor
B0009M96K4,6,2.167,7,0.5714,119.5,2006-02,2008-01,monitor
B000ACAWZ6,6,2.167,102,0.6961,99.5,2006-01,2006-10,monitor
B000EUJJ12,6,2.167,79,0.4684,153,2007-11,2014-04,monitor
B000EYH8TS,6,2.167,43,1.0,183.667,2006-10,2011-05,monitor
B000FCP5L2,6,2.167,55,0.9091,69.5,2007-02,2009-07,monitor
B000GOUE3S,6,2.167,35,0.9143,276.5,2007-04,2009-02,monitor
B000IN022K,6,2.167,63,0.7778,112,2007-05,2011-03,monitor
B000089JKR,6,2.0,53,0.9434,63.667,2004-10,2013-11,monitor
B0002JY6TK,6,2.0,23,0.913,46,2005-05,2006-11,monitor
B0006G11VK,6,2.0,34,0.8529,131.5,2005-06,2006-03,monitor
B0009RWK7K,6,2.0,89,0.8764,140,2004-12,2008-07,monitor
B000GCBOEI,6,2.0,19,0.5789,74.833,2007-03,2011-01,monitor
B000I2WF6W,6,2.0,100,0.99,166.833,2007-07,2011-03,monitor
B0000C0COS,6,1.833,45,0.8889,264.333,2004-01,2006-02,monitor
B0002ZH6PU,6,1.833,29,0.8621,145.667,2005-07,2007-12,monitor
B000AZFYQ0,6,1.833,13,0.7692,112,2007-11,2009-04,monitor
B0001YFX7U,6,1.667,80,0.9125,131.833,2004-08,2008-08,monitor
B000FCN9UG,6,1.667,34,0.9412,191.5,2006-12,2008-08,monitor
B0000CEPCH,6,1.5,44,0.5909,93,2004-03,2013-08,monitor
B0006TIA2U,6,1.5,13,0.7692,133.333,2005-02,2008-01,monitor
B0002PWLSW,6,1.333,12,0.75,80.333,2005-01,2010-03,monitor
B0002ZQFS4,6,1.333,26,0.6923,128,2005-06,2009-12,monitor
B00000J1UY,5,5.0,1,1.0,42.2,2011-09,2013-11,monitor
B00001QEAE,5,5.0,138,1.0,146,2000-02,2006-07,monitor
B0000225BA,5,5.0,29,0.8621,209.6,2007-01,2012-05,monitor
B00003CWDU,5,5.0,14,0.8571,115.8,2006-07,2010-09,monitor
B00003CWDW,5,5.0,9,1.0,46.2,2011-03,2014-05,monitor
B00003G1RC,5,5.0,23,0.6522,36.4,2001-02,2002-03,monitor
B00003G1RJ,5,5.0,16,0.8125,59.8,2001-04,2003-05,monitor
B00004SYKO,5,5.0,12,1.0,128.4,2007-09,2014-04,monitor
B00004Z6GY,5,5.0,4,1.0,58.2,2008-12,2014-03,monitor
B00004Z6HU,5,5.0,6,1.0,69,2009-05,2013-08,monitor
B000056I6K,5,5.0,34,1.0,77,2001-11,2014-05,monitor
B00005ABC9,5,5.0,45,0.9778,150.2,2002-10,2013-03,monitor
B00005AY7P,5,5.0,205,0.9902,210.8,2001-06,2003-04,monitor
B00005MIUN,5,5.0,30,0.7,337.2,2002-03,2003-01,monitor
B00005NK38,5,5.0,26,0.8846,208.2,2001-09,2003-12,monitor
B00005QSRF,5,5.0,23,1.0,83.2,2002-08,2012-06,monitor
B000063VY6,5,5.0,12,0.5833,61.4,2009-08,2013-03,monitor
B0000643QX,5,5.0,50,1.0,185.8,2002-05,2002-10,monitor
B0000665P3,5,5.0,87,0.8276,45.8,2003-07,2010-01,monitor
B000067RMY,5,5.0,4,1.0,49.8,2010-11,2014-04,monitor
B0000683E1,5,5.0,26,0.8846,46.8,2002-09,2003-06,monitor
B000068PJF,5,5.0,9,0.8889,199.4,2004-02,2006-09,monitor
B00006BBGS,5,5.0,7,1.0,69.8,2010-10,2014-05,monitor
B00006CFDO,5,5.0,6,0.6667,39,2007-02,2014-03,monitor
B00006HSM1,5,5.0,1,1.0,57.2,2010-06,2013-02,monitor
B00006JKWE,5,5.0,2,0.5,35.8,2008-06,2013-04,monitor
B00006JP52,5,5.0,2,1.0,31.6,2009-02,2012-12,monitor
B00006JP5G,5,5.0,13,0.7692,77.2,2004-02,2014-01,monitor
B00006JPTU,5,5.0,7,0.8571,147.6,2012-11,2014-07,monitor
B00007FHDR,5,5.0,0,,60.8,2010-10,2014-03,monitor
B000083JZG,5,5.0,11,0.8182,97.2,2008-05,2010-12,monitor
B00008AOKK,5,5.0,3,1.0,64.2,2010-07,2012-07,monitor
B00008X5E8,5,5.0,1,0.0,39.4,2010-12,2013-01,monitor
B000095SB3,5,5.0,19,1.0,59.6,2005-07,2009-12,monitor
B000099103,5,5.0,57,0.9825,114,2004-11,2010-06,monitor
B00009B8H6,5,5.0,44,0.8636,92,2011-03,2014-02,monitor
B00009MDBY,5,5.0,123,0.8943,220,2004-01,2004-12,monitor
B00009R864,5,5.0,11,1.0,146,2006-12,2011-02,monitor
B00009R86M,5,5.0,7,0.7143,93.8,2005-03,2009-01,monitor
B00009R8CX,5,5.0,3,1.0,38.2,2007-04,2013-06,monitor
B00009R8D5,5,5.0,39,0.7692,177.8,2010-05,2013-01,monitor
B00009R8EU,5,5.0,2,1.0,83.6,2009-09,2013-12,monitor
B00009R9EP,5,5.0,54,0.963,122.2,2005-08,2010-11,monitor
B00009UTOF,5,5.0,9,0.5556,26.4,2009-05,2013-08,monitor
B00009V2S5,5,5.0,2,1.0,36.8,2010-08,2013-08,monitor
B0000AE67N,5,5.0,7,0.5714,66,2009-04,2014-03,monitor
B0000AE6AX,5,5.0,3,0.6667,77.4,2011-03,2012-11,monitor
B0000AIS27,5,5.0,7,0.8571,66,2011-03,2014-06,monitor
B0000AM6T5,5,5.0,7,1.0,60,2006-03,2010-02,monitor
B0000AY3K7,5,5.0,37,0.9459,410.4,2006-04,2007-05,monitor
B0000CEUM7,5,5.0,66,0.8939,351.4,2003-09,2004-10,monitor
B0000TN0ZS,5,5.0,31,0.9355,69.2,2004-11,2011-08,monitor
B0000VP1WQ,5,5.0,24,0.7917,201.4,2004-10,2009-12,monitor
B00011PYDQ,5,5.0,47,0.8723,171.2,2003-12,2014-02,monitor
B0001YFX52,5,5.0,25,0.96,74,2004-05,2004-08,monitor
B00020H2MW,5,5.0,4,0.5,74.2,2010-03,2013-11,monitor
B00020Q282,5,5.0,9,1.0,112,2011-01,2012-10,monitor
B00028SPN4,5,5.0,10,0.8,233.8,2007-10,2013-09,monitor
B0002BEX78,5,5.0,6,1.0,37.2,2012-05,2013-05,monitor
B0002BG68W,5,5.0,0,,39.4,2010-12,2014-04,monitor
B0002EXJIO,5,5.0,7,0.8571,31,2010-04,2013-07,monitor
B0002HMRKW,5,5.0,1,1.0,35.8,2008-11,2013-05,monitor
B0002HTJ6M,5,5.0,0,,46.2,2010-06,2014-04,monitor
B0002KQZR0,5,5.0,2,1.0,25,2010-10,2014-05,monitor
B0002KR16Y,5,5.0,7,1.0,96,2012-09,2014-06,monitor
B0002OG6PM,5,5.0,91,0.8352,193.4,2004-09,2013-02,monitor
B000309ZA8,5,5.0,33,0.9697,171.4,2004-12,2005-05,monitor
B0006281SU,5,5.0,0,,35,2007-11,2014-07,monitor
B00069R5LW,5,5.0,1,1.0,44.8,2012-05,2014-01,monitor
B0006GYNPQ,5,5.0,35,0.9429,169.4,2005-11,2011-12,monitor
B0006HU304,5,5.0,76,0.9737,323,2005-03,2005-10,monitor
B0006MZML4,5,5.0,4,1.0,69,2009-09,2013-06,monitor
B0006UMGHE,5,5.0,39,0.9744,191.4,2007-03,2012-04,monitor
B00073MP6W,5,5.0,5,1.0,170.8,2006-03,2011-04,monitor
B00076QVM8,5,5.0,0,,94.4,2011-05,2013-05,monitor
B00077IS32,5,5.0,7,0.8571,138.2,2010-02,2011-12,monitor
B0007IFVH2,5,5.0,0,,41,2013-06,2014-05,monitor
B0007L8A7M,5,5.0,14,0.9286,70.6,2013-01,2014-06,monitor
B0007LHVEU,5,5.0,109,0.8716,129.8,2008-02,2012-06,monitor
B0007MW0PE,5,5.0,1,1.0,38.4,2010-02,2014-06,monitor
B0007XYK8S,5,5.0,12,0.75,40,2007-07,2013-04,monitor
B0009B0HEE,5,5.0,18,0.8889,29.8,2006-09,2007-09,monitor
B0009B0KKA,5,5.0,10,1.0,64,2009-02,2014-05,monitor
B0009JMUH8,5,5.0,0,,27.2,2007-08,2009-10,monitor
B0009JR3RA,5,5.0,9,1.0,174.4,2012-03,2014-07,monitor
B0009JR4T2,5,5.0,3,0.6667,187.6,2006-11,2007-07,monitor
B0009SZHR4,5,5.0,1,1.0,53.8,2011-12,2014-07,monitor
B0009VP9RO,5,5.0,5,1.0,47,2012-04,2014-04,monitor
B000A7B9XK,5,5.0,86,0.9884,326.4,2005-12,2007-02,monitor
B000ANQI9E,5,5.0,10,1.0,92.8,2006-02,2009-05,monitor
B000BBCTIE,5,5.0,15,1.0,63.8,2007-01,2007-05,monitor
B000BC98H8,5,5.0,36,0.8889,296.6,2008-03,2013-01,monitor
B000BI3NWI,5,5.0,5,0.8,63,2007-07,2010-03,monitor
B000BS40NO,5,5.0,2,1.0,55.8,2006-11,2007-01,monitor
B000BSHJYQ,5,5.0,5,1.0,64.6,2008-06,2013-01,monitor
B000BSJHXC,5,5.0,0,,22.6,2010-06,2013-09,monitor
B000BUNKME,5,5.0,1,1.0,36.2,2010-07,2014-02,monitor
B000CC9VF6,5,5.0,1,1.0,27.8,2007-06,2013-07,monitor
B000DZ9MYM,5,5.0,18,1.0,83.8,2006-07,2008-01,monitor
B000DZFTZS,5,5.0,193,0.9585,198.6,2006-05,2007-03,monitor
B000E8VQ74,5,5.0,27,0.8889,100.6,2006-07,2008-04,monitor
B000EENL6C,5,5.0,16,1.0,62,2012-02,2014-06,monitor
B000EHHOOE,5,5.0,27,0.8148,254.6,2006-12,2009-05,monitor
B000EI0EBS,5,5.0,23,0.7826,126.2,2009-08,2014-03,monitor
B000EZKAHY,5,5.0,67,1.0,286.8,2006-11,2007-01,monitor
B000F70UY4,5,5.0,32,0.9375,175.8,2007-01,2010-02,monitor
B000F744C8,5,5.0,15,1.0,92.2,2007-04,2008-02,monitor
B000F7A85A,5,5.0,58,1.0,274,2006-09,2011-06,monitor
B000F8YEFO,5,5.0,46,0.8913,269.6,2007-11,2014-06,monitor
B000FA8U9S,5,5.0,10,1.0,92.8,2011-06,2014-03,monitor
B000FBL3U0,5,5.0,9,1.0,52.4,2006-07,2009-10,monitor
B000FDMAHS,5,5.0,11,1.0,247,2007-09,2010-12,monitor
B000FE6X2K,5,5.0,2,1.0,64.4,2013-01,2014-07,monitor
B000FR56IE,5,5.0,7,0.8571,104.4,2007-09,2010-04,monitor
B000FSOZT4,5,5.0,1,1.0,69.4,2012-06,2013-11,monitor
B000FTLN02,5,5.0,56,0.9643,60.8,2006-08,2013-06,monitor
B000FU1ZMC,5,5.0,3,1.0,48,2007-01,2013-12,monitor
B000G6XY42,5,5.0,4,0.75,55.8,2008-06,2014-02,monitor
B000GAVT5E,5,5.0,6,1.0,37.8,2011-09,2013-11,monitor
B000GBYVPI,5,5.0,6,1.0,37,2007-01,2010-09,monitor
B000GGWFUQ,5,5.0,6,1.0,148.6,2007-09,2011-01,monitor
B000GSO73M,5,5.0,34,1.0,383.2,2006-10,2007-04,monitor
B000H4HS72,5,5.0,23,0.913,87.6,2007-05,2013-08,monitor
B000H5E6D0,5,5.0,6,0.8333,94.6,2007-02,2010-05,monitor
B000HCQV68,5,5.0,8,0.5,96.2,2011-08,2014-02,monitor
B000HDMUV2,5,5.0,8,0.75,31.8,2012-08,2014-02,monitor
B000HWSQDO,5,5.0,0,,115.4,2011-08,2013-07,monitor
B000I7SWLO,5,5.0,12,1.0,122.8,2008-10,2010-01,monitor
B000I94F3G,5,5.0,7,0.5714,61.6,2011-09,2014-07,monitor
B000I97FI8,5,5.0,4,0.5,49.2,2012-08,2013-11,monitor
B000IE1QOW,5,5.0,25,0.84,39.4,2006-09,2008-10,monitor
B000IFP9WG,5,5.0,61,0.9672,149,2006-11,2007-12,monitor
B000ILEL0G,5,5.0,3,1.0,39.2,2008-03,2011-12,monitor
B000IMWEHM,5,5.0,4,1.0,83.4,2008-01,2008-07,monitor
B000IVO4ZS,5,5.0,2,1.0,35.4,2008-04,2014-02,monitor
B000J3G6PG,5,5.0,3,1.0,95.4,2008-05,2014-05,monitor
B000J4IIVK,5,5.0,34,0.9706,79.8,2008-12,2013-07,monitor
B000JI262I,5,5.0,21,1.0,62.4,2007-05,2010-03,monitor
B000JLTXOO,5,5.0,3,0.6667,31.6,2008-10,2014-05,monitor
B00000I9HF,5,4.8,1,1.0,46.6,2011-12,2014-06,monitor
B00000J1UB,5,4.8,4,1.0,53.4,2011-08,2013-08,monitor
B00000J4LQ,5,4.8,35,0.9143,78.8,1999-11,2013-05,monitor
B00000JBHE,5,4.8,11,0.8182,115.6,2000-01,2007-12,monitor
B00001YVG4,5,4.8,40,0.975,79,2000-02,2009-09,monitor
B000021YUL,5,4.8,242,0.9793,252.8,1999-11,2002-06,monitor
B00004SYB7,5,4.8,25,0.84,43.2,2001-01,2011-09,monitor
B00004TF4V,5,4.8,159,0.9686,184.2,2000-05,2005-10,monitor
B00004TJ7S,5,4.8,19,0.9474,106.2,2009-06,2012-12,monitor
B00004TY7F,5,4.8,62,0.8387,85.8,2001-05,2013-05,monitor
B00004WZON,5,4.8,133,0.8947,443.4,2002-07,2010-04,monitor
B00004Y3TO,5,4.8,6,0.5,56.4,2009-09,2014-02,monitor
B00004Z5IF,5,4.8,1,1.0,55.2,2010-06,2014-04,monitor
B00004Z5KG,5,4.8,0,,30.6,2012-08,2014-04,monitor
B00004Z7A5,5,4.8,19,1.0,178.4,2003-09,2010-12,monitor
B00004ZCAQ,5,4.8,14,0.2857,47.6,2007-05,2013-12,monitor
B00005111H,5,4.8,67,0.7761,76.2,2001-06,2009-03,monitor
B00005122S,5,4.8,8,0.375,93.2,2007-09,2013-11,monitor
B0000512C5,5,4.8,0,,30.6,2008-07,2014-02,monitor
B00005444H,5,4.8,27,0.963,78,2000-12,2002-01,monitor
B000056B2J,5,4.8,77,0.974,182.2,2001-06,2001-08,monitor
B00005A3JA,5,4.8,79,0.8861,92,2001-03,2002-02,monitor
B00005B5DR,5,4.8,106,0.9528,102.2,2001-08,2003-01,monitor
B00005ICE0,5,4.8,7,1.0,54.8,2002-05,2014-07,monitor
B00005LEOI,5,4.8,79,0.9494,148.6,2009-08,2013-04,monitor
B00005ML59,5,4.8,18,0.9444,80.2,2001-09,2002-09,monitor
B00005N5WV,5,4.8,4,0.75,123.8,2007-07,2014-04,monitor
B00005NDUP,5,4.8,40,0.975,104.6,2001-09,2003-01,monitor
B00005T3BF,5,4.8,22,1.0,122.6,2008-03,2012-08,monitor
B00005T3FX,5,4.8,5,0.6,51.2,2007-11,2013-05,monitor
B00005T3GB,5,4.8,5,1.0,49,2009-09,2013-05,monitor
B00005T3ZP,5,4.8,6,1.0,41,2010-02,2013-03,monitor
B000062SU0,5,4.8,12,0.5833,70.2,2004-07,2005-04,monitor
B00006343J,5,4.8,8,0.625,86.6,2006-08,2011-04,monitor
B000067RM6,5,4.8,8,0.75,49,2006-01,2013-11,monitor
B000067RR5,5,4.8,1,0.0,34.4,2012-12,2014-04,monitor
B000068OB1,5,4.8,2,1.0,41.2,2011-08,2014-03,monitor
B000068OFB,5,4.8,0,,41.8,2014-01,2014-07,monitor
B00006B7RS,5,4.8,0,,79.6,2011-11,2014-02,monitor
B00006BBK8,5,4.8,9,1.0,86.2,2009-01,2013-04,monitor
B00006G33L,5,4.8,54,0.9074,77,2009-06,2013-02,monitor
B00006HCIO,5,4.8,14,0.9286,91.2,2003-08,2007-08,monitor
B00006HOH7,5,4.8,6,0.1667,55.6,2010-03,2013-12,monitor
B00006HOIT,5,4.8,0,,44.6,2010-10,2013-08,monitor
B00006HOZB,5,4.8,30,1.0,112.4,2002-09,2014-04,monitor
