reviewer_id,asin,rating,review_month,helpful_yes,helpful_total,helpful_rate,review_word_count,summary
A1RPKCLVRLU062,B00004T1XE,5.0,2001-10,225,230,0.9783,133,"Classic ""Transistor Radio"" with Three Controls"
A1SW7P73Z8BUUJ,B00004T1XE,5.0,2009-06,4,4,1.0,44,Great Reception And Sound
A1UDJYFICROJ3X,B00004T1XE,5.0,2010-05,1,1,1.0,236,Great AM/FM Pocket Radio
A22YUW6VX3I8PK,B00004T1XE,5.0,2014-03,0,0,,29,Cute Radio
ANNKHRRNO6TT9,B00004T1XE,5.0,2013-02,0,0,,20,panasonic radio
A3UACABVOF2XF1,B00004T1XE,5.0,2009-03,4,4,1.0,65,Good little radio for the price
A2LMF5Q6FO9TOI,B00004T1XE,4.0,2014-02,0,0,,40,Good for kids
A235UFZGCFN3J5,B00004T1XE,5.0,2009-01,0,0,,53,Nice Basic Radio
A1H0XHTUZEE8LF,B00004T1XE,5.0,2012-12,0,0,,26,Snal speaker radio
A1W6QZK6BFJLW2,B00004T1XE,5.0,2013-04,0,0,,94,Great for what it is
A2VQLV2GUC4H8J,B00004T1XE,2.0,2012-06,2,4,0.5,33,sound on only one earbud
A1Q3WWX7DN2XZ3,B00004T1XE,4.0,2013-06,0,0,,107,"Good Value, discrimination poor"
A1LAH0VUZGP0HX,B00004T1XE,5.0,2008-04,8,8,1.0,118,Perfect Portable Radio
A1U29HNXYN3TIB,B00004T1XE,5.0,2013-05,1,1,1.0,68,For power outages
A7I3WFZE31KAZ,B00004T1XE,5.0,2009-03,1,1,1.0,31,Great unit
A1KDA0U9H4I3XY,B00004T1XE,3.0,2011-08,0,2,0.0,62,POOR RECEPTION ON BEACH
A3P4OCFJHME34N,B00004T1XE,5.0,2012-12,0,0,,90,A very cool little classic radio
A19VISO9EHD1OM,B00004T1XE,3.0,2013-06,1,2,0.5,410,"Inexpensive, But Bad AM"
A6G5VWEJWRTQ9,B00004T1XE,4.0,2013-03,0,0,,22,Great Little Radio
A29VGSEOXFSJC4,B00004T1XE,5.0,2011-04,0,0,,43,"Small, sharp and clear reception"
ARZX1CBWP7M2W,B00004T1XE,2.0,2013-07,0,1,0.0,67,Poor Reception
A1XQCLOF5MP5OB,B00004T1XE,5.0,2012-01,3,4,0.75,99,Panasonic RF-P50 Great portable radio.
A1BM3ER2HHHR7T,B00004T1XE,4.0,2007-07,4,4,1.0,45,nice little radio
A1IICUMRPXC4AL,B00004T1XE,4.0,2008-02,269,272,0.989,763,A fantastic radio at a great price!
A2XBFJZRMF9BJX,B00004T1XE,4.0,2013-06,0,0,,21,Great radio for it's value
ARYHWHSUK58LO,B00004T1XE,3.0,2013-08,0,0,,55,Pocket AM/FM RADIO FROM PANASONIC
A3RG6PPAEW83X2,B00004T1XE,5.0,2013-04,1,1,1.0,65,Works good.
A2U86YNYOVTMD4,B00004T1XE,5.0,2010-02,1,1,1.0,80,Perfect little radio for the beach !
A1XTM47DUD1K7D,B00004T1XE,4.0,2014-01,2,2,1.0,66,Good value but..
A10VGVCS9EFVGZ,B00004T1XE,3.0,2010-12,7,7,1.0,174,probably a better one out there
A3MRKZ1RR1G9K3,B00004T1XE,3.0,2012-05,2,2,1.0,355,well constructed radio with great reception
A3FL4Q6TEPST6C,B00004T1XE,5.0,2005-01,12,13,0.9231,15,Great Little Radio
AG50Y7KCLNM3W,B00004T1XE,4.0,2013-05,0,0,,38,great for its purpose
A310AKTMTWOZ17,B00004T1XE,3.0,2012-01,5,6,0.8333,131,So-so little radio at great price
A18XYVCNR720UC,B00004T1XE,4.0,2013-02,0,1,0.0,36,bought for my son's emergency kit!
A2ZW4Q5B43JOFP,B00004T1XE,5.0,2012-09,1,1,1.0,65,"Old school stuff, but still needed"
A2O168CJIAEGL5,B00004T1XE,3.0,2013-12,0,0,,72,Power Outages
A3UXU4YM508ZEA,B00004T1XE,5.0,2005-12,6,6,1.0,48,Ten Bucks Well Spent
A208F20NUCU1T4,B00004T1XE,1.0,2010-09,8,10,0.8,203,Built to look nice
ALMIFFHNE45JX,B00004T1XE,2.0,2007-07,6,16,0.375,249,Why does no one build a small digital tuning AM radio
A20ICK2UGU8PIJ,B00004T1XE,5.0,2012-11,0,0,,72,transistor radio
A3RXK7UUDWQRTQ,B00004T1XE,5.0,2014-07,0,0,,8,nicely
ARVW5GNMO9QU7,B00004T1XE,5.0,2013-02,0,0,,71,Just like the old days
A3992SE2YUH0B9,B00004T1XE,4.0,2013-06,0,0,,47,Pretty good for a great price
A2A0HREDAG2QIC,B00004T1XE,5.0,2006-05,7,7,1.0,73,Excellent pocket radio
A3SSDQFBBVDGRS,B00004T1XE,5.0,2006-09,3,8,0.375,178,Radio Days
A3GCU32XBIEDMB,B00004T1XE,1.0,2007-08,20,24,0.8333,54,I have to resist wanting to throw it against the wall
A9ZV2N6JTI8BF,B00004T1XE,5.0,2013-02,0,0,,60,Great pocket radio
AI0BCEWRE04G0,B00004T1XE,4.0,2007-01,19,20,0.95,529,Just a bit too retro
AI4WN15VV8AYB,B00004T1XE,5.0,2013-01,0,1,0.0,30,Awesome for us boomers
A4DO6F431LOO2,B00004T1XE,4.0,2014-02,0,0,,31,great little radio
A3SUZ5RKR6CNKT,B00004T1XE,3.0,2013-05,0,1,0.0,89,"not as good as the sony s10mk2, directional static"
A4902TQB4NGRJ,B00004T1XE,2.0,2012-03,3,4,0.75,183,The worst radio I've ever owned
AUEZ029EW5BF5,B00004T1XE,5.0,2009-11,1,1,1.0,82,pocket radio retro
A2PC6KJ50P32KE,B00004T1XE,4.0,2012-12,0,0,,33,Panasonic RF-p50
A3I2XB5G02ETXX,B00004T1XE,4.0,2008-10,1,4,0.25,26,Goog reception
A38QGN16XWQ8SL,B00004T1XE,5.0,2012-10,1,1,1.0,37,Perfect radio for the price
A1HRYC60VTMYC0,B00004T1XK,5.0,2011-02,5,5,1.0,36,I'm HAPPY They still make these things!!
A228B35PGJ9S8I,B00004T1XK,5.0,2014-01,1,1,1.0,21,Does what is should
A3F2M27L02YDLM,B00004T1XK,4.0,2009-05,3,6,0.5,73,Good..for a 20 year old product...
A4ZAGU38SC09Q,B00004T1XK,5.0,2011-12,31,32,0.9688,0,Unbox! Panasonic RQ-2102 Cassette Recorder
A3890NYX72ZQ,B00004T1XK,5.0,2009-11,71,73,0.9726,181,Quality Old School Cassette Recorder
APJB1OLRJC53N,B00004T1XK,4.0,2014-03,1,1,1.0,71,Cheaply Made But Works Well
A2ZI97NDT655W4,B00004T1XK,5.0,2014-07,0,0,,61,A very good quality cassette recorder!
A2SATO5BNKWY3Y,B00004T1XK,5.0,2014-04,0,0,,45,Solid construction throughout
A1DYB9MKFYEGS4,B00004T1XK,5.0,2014-04,2,2,1.0,53,Works perfectly
A2KK3KCSA118PF,B00004T1XK,5.0,2007-08,3,3,1.0,22,Just what I was looking for
A3UIQ1DG8MOREB,B00004T1XK,5.0,2011-04,0,0,,49,Testing Testing 1 2 3
A3HQS2YTR4GNC1,B00004T1XK,5.0,2012-11,1,1,1.0,61,Good recorder
AU7L8ZYYMSNRQ,B00004T1XK,4.0,2008-05,4,5,0.8,82,GOOD CASSETTE RECORDER FOR THE PRICE.
A29PAGCYHOJN4A,B00004T1XK,5.0,2013-09,0,0,,25,Great little recorder!
A3ARNJ9NF0H6YD,B00004T1XK,5.0,2014-04,1,1,1.0,134,Just what I needed and expected
AF1NQ69CABFD0,B00004T1XK,5.0,2013-06,0,0,,23,Comes in handy
AYMBN5CC7IUK7,B00004T1XK,1.0,2010-04,4,6,0.6667,43,Shoebox best for shoes
AZGNX5BBS3UMW,B00004T1XK,5.0,2013-10,0,0,,90,Great Panasonic Cassette Player
A110PC8C5Y7MQD,B00004T1XK,4.0,2010-11,0,0,,32,Panasonic RQ2102 Shoe Box Recorder
AHMV0VLLZSM18,B00004T1XK,5.0,2013-02,1,1,1.0,40,great recorder
A124ZQ5I18IAB,B00004T1XK,3.0,2012-11,1,1,1.0,73,Wish I had looked more carefully...
A33AQU9PASHWOZ,B00004T1XK,2.0,2013-10,2,2,1.0,129,Not Suitable For Music Recording
A1GYV9PJ0U8ERX,B00004T1XK,5.0,2013-10,1,1,1.0,56,For Halloween
A3KOJO1L2VCAV,B00004T1XK,4.0,2013-06,0,0,,59,Great as a new tape player
A9PYOVIOGN5JL,B00004T1XK,3.0,2010-10,6,6,1.0,184,Did not have an erase head -- so adds parts over instead of replacing them.
A2DJ7MDPBNZW6J,B00004T1XK,5.0,2012-10,0,0,,56,Finally found one!
A3GOSA8HXJ6IHZ,B00004T1XK,2.0,2013-08,0,0,,23,Basic
AEF4USLDQB9WG,B00004T1XK,3.0,2013-06,0,0,,82,Doesn't  have features I want/need
A2HDTOF8222KN3,B00004T1XK,5.0,2014-03,1,1,1.0,129,Best little recorder I have ever bought
A3TPXFQ9CIK7OF,B00004T1XK,5.0,2013-11,0,0,,23,Glad to find this great little recorder/player!
A2O28GXZHU7P3C,B00004T1XK,5.0,2014-05,0,0,,50,Just like the one I bought 40 years ago
A3D7BGK0P5QY0X,B00004T1XK,4.0,2013-04,0,0,,87,"Works great, no issues"
ATGYH0TKHY9A1,B00004T1XK,1.0,2008-04,25,27,0.9259,72,Problems after a year
A32DT10X9WS4D0,B00004T1XK,2.0,2014-04,0,0,,27,good
A1TCD3JA870YCJ,B00004T1XK,5.0,2014-04,1,1,1.0,50,Just what we were looking for!
A337NTGIG1VMB5,B00004T1XK,1.0,2013-01,6,8,0.75,31,No earphone port
A96AON1A885W9,B00004T1XK,4.0,2013-05,2,2,1.0,91,Works good for an ancient machine
AJRCUR3RS5A1E,B00004T1XK,5.0,2013-02,0,0,,31,Panasonic RQ2102 Cassette Recorder
AD50TWQOM8W4G,B00004T2LJ,5.0,2000-09,8,8,1.0,88,Works Great
ARXU3FESTWMJJ,B00004T2LJ,4.0,2001-05,5,5,1.0,75,Not just for Pocket PCs!
A35MUY1T5C335X,B00004T2LJ,4.0,2000-04,142,144,0.9861,261,It works! What's more to say?
APXV4GM2BKZX1,B00004T2LJ,5.0,2001-11,2,2,1.0,36,Great solution
A1G18MU8RQQ4GY,B00004T2LJ,4.0,2001-09,6,6,1.0,101,Works very well but do youreally need it?
A14PHG6QJ1DTG,B00004T2LJ,5.0,2001-04,11,11,1.0,218,Helps convert your Pocket PC into a laptop replacement
A1GWUB4XO5OFVE,B00004T8R2,4.0,2014-07,0,0,,3,Four Stars
A3TVMXWL9LNESD,B00004T8R2,5.0,2014-07,0,0,,34,Great Headphones for the price
A27N36BPXB2EKB,B00004T8R2,3.0,2010-11,2,4,0.5,451,"Good and decent, but not for everything"
ACCFF5B6TMOOV,B00004T8R2,5.0,2013-05,0,0,,20,Good value for the price
A3N1KKOGKXBICU,B00004T8R2,4.0,2011-10,0,0,,113,Safer for my 4 year old
A3T832UNT3QOB0,B00004T8R2,5.0,2011-07,0,0,,78,"Good, cheap, headphones."
A2SYCZ9Y5Y6IGB,B00004T8R2,4.0,2013-03,0,0,,25,Panasonic RP-HT21 Headphones
A2UWPFYTMPW6S5,B00004T8R2,5.0,2014-01,0,0,,96,Best headphones at that price
ATW0Z57E2G30I,B00004T8R2,5.0,2009-11,0,0,,74,Can't Go Wrong for the Price
A1VPV97Z0340WI,B00004T8R2,5.0,2014-06,0,0,,261,Great sound for such a reasonable price.
A2VZET5SXXG5AJ,B00004T8R2,3.0,2014-04,0,0,,167,Oi
A3VC5NV5NAJ2V4,B00004T8R2,5.0,2010-06,2,3,0.6667,136,Excellent Sound Quality
A2IVL3B6VM0EHN,B00004T8R2,5.0,2013-06,0,0,,35,Very Good Headphones...
A3I7LQ4SD5WZ72,B00004T8R2,5.0,2012-12,0,0,,41,Work great
A3TB2M0Y63G0OF,B00004T8R2,4.0,2012-03,0,0,,124,"MUUUY BIEN, GOOD!!"
A3C00N4UHA5XYX,B00004T8R2,5.0,2011-11,0,0,,36,Cheap and Good
A3QVRSVMJ4TRJX,B00004T8R2,4.0,2012-08,0,0,,22,Noticeable Bass
A3U521S7IPSFZG,B00004T8R2,5.0,2014-01,0,0,,37,Great
A1XXTDDNAKXLHO,B00004T8R2,4.0,2012-04,0,0,,141,Decent headphones for a Decent Price
AR64CEBJWBICU,B00004T8R2,3.0,2014-06,0,0,,150,"Not a comfortable fit at all.  Sound is clear, but quite weak compared to the JVC HAS160"
A5834FSAH2HZQ,B00004T8R2,5.0,2012-12,0,0,,136,Wish I'd found these sooner!
A1G166HPVNLWIB,B00004T8R2,5.0,2014-05,0,0,,54,These are great for the price
ACH68ZSP1V79J,B00004T8R2,5.0,2012-08,0,0,,202,Great sound !!!
A1SVVOKIP0TQ0Z,B00004T8R2,4.0,2013-07,0,0,,25,very nice
A29ZO7EB4NTC07,B00004T8R2,4.0,2013-12,0,0,,52,Great cans for the price
A2P52SPNEHYPZ9,B00004T8R2,4.0,2011-07,0,0,,123,Not bad.
A3KOASATK1KTI,B00004T8R2,5.0,2012-10,0,0,,58,Great Sound
ASWOF6PRBN5V0,B00004T8R2,4.0,2008-06,0,0,,18,not bad for the price
A3C35YQCMRP4Q6,B00004T8R2,2.0,2014-01,0,0,,43,Poor workmanship.
A38LIND13AS5OI,B00004T8R2,5.0,2012-09,1,1,1.0,27,Excellent sound
AF74VPDSL69FE,B00004T8R2,4.0,2013-02,0,0,,22,Good for the price
A19W47CXJJP1MI,B00004T8R2,5.0,2011-08,0,0,,73,Great Value and Good Performance
A1DLMTOTHQ4AST,B00004T8R2,3.0,2011-09,0,0,,32,Good value for cheap headphones
A34W3C38EAN5WL,B00004T8R2,4.0,2013-01,1,1,1.0,35,Perfect for little rockers
A2AS9PYAJYXQW2,B00004T8R2,5.0,2012-12,0,0,,52,Best Headphones for Under 20 Dollars
A2V8FNIO634ZRD,B00004T8R2,3.0,2012-02,5,5,1.0,38,Good bargain but low quality
A14SAQRMULWQBV,B00004T8R2,5.0,2013-08,0,0,,25,Panasonic RP-HT21 Lightweight Headphones with XBS Port
A297R44X7WEQ8T,B00004T8R2,1.0,2013-11,0,1,0.0,30,Did not keep
A30H2335OM7RD6,B00004T8R2,5.0,2013-02,0,0,,113,Does what I Expected
A36R1GGNDJ0R5I,B00004T8R2,4.0,2012-08,0,0,,55,Works great
A2QYV2416XB0BQ,B00004T8R2,5.0,2012-02,2,2,1.0,146,5 bucks?!?! Great Value for what I was looking for!
A3SK4WFWME8A8N,B00004T8R2,5.0,2013-02,0,0,,89,Great Cans For The Price
A1EDIAKY68UOFG,B00004T8R2,5.0,2008-04,2,3,0.6667,33,Best headphone ever had in this price
A133RMLL2B6OC9,B00004T8R2,5.0,2011-10,0,0,,207,"Great Sound, Great Bargain"
A3LWC833HQIG7J,B00004T8R2,5.0,2010-12,1,1,1.0,199,Astounding sound quality for the price but not great comfort
A32M3NV9464KEA,B00004T8R2,4.0,2013-05,0,0,,20,I got what I paid for.
A2KTANMYE2372G,B00004T8R2,4.0,2013-06,0,0,,20,they do the job
ADWWA7EWO2XP0,B00004T8R2,5.0,2012-04,0,0,,39,Almost for free!
AHKJXWMSUWE2U,B00004T8R2,3.0,2013-09,0,0,,20,OK
A35AAI6C5QX0HA,B00004T8R2,5.0,2013-02,0,0,,119,Simply awesome at 10-20 times the cost
A1MJ4WTOYW9WXZ,B00004T8R2,5.0,2012-01,0,0,,63,I love them!
AUBQ9SL293I8X,B00004T8R2,4.0,2012-04,0,0,,24,Not bad at all.
A2B7WSIBZIC2F5,B00004T8R2,4.0,2011-09,1,1,1.0,20,Decent for price.
A3U47B6C3QW94L,B00004T8R2,5.0,2014-02,1,1,1.0,23,Panasonic Headphones
A3KORSMLKNAR22,B00004T8R2,5.0,2013-10,0,0,,26,Panasonic RP-HT21 Lightweight Headphones with XBS Port
A1ZBR4NYVGY7U7,B00004T8R2,3.0,2013-10,0,0,,113,For the kids
A2FC3ME27RF1N,B00004T8R2,5.0,2007-07,0,0,,27,Fantastic!
A12EMDRJ838FPF,B00004T8R2,4.0,2014-01,0,0,,40,Good for the Price
A28Q0JA9H8WZOD,B00004T8R2,5.0,2011-05,0,0,,86,Surprisingly good
A2T5B1BCHNT2S7,B00004T8R2,5.0,2013-07,0,0,,32,Great headphones for the money
A1DJ7PH72PMJIO,B00004T8R2,5.0,2009-11,0,0,,92,Great Headphones for the price
A1B7VOFF2O3VQE,B00004T8R2,5.0,2011-06,0,0,,33,best 5 buck headphones
A6G3U9XJ8JCZM,B00004T8R2,5.0,2013-06,1,1,1.0,49,BEST LIGHTWEIGHT HEADPHONES FOR THE PRICE
A1DNAYILPPR7NL,B00004T8R2,5.0,2012-11,0,0,,37,Good enough
A1Z7U9K6X3FEOU,B00004T8R2,5.0,2014-05,0,0,,77,YES!
A1VH4YW78W1G6O,B00004T8R2,3.0,2009-05,11,13,0.8462,20,"Nice headset, great price!"
A1P9FP9ZZ00TU4,B00004T8R2,1.0,2013-10,0,2,0.0,164,Unusable on iPhone or iPad
A2TLKM8E9CDIMP,B00004T8R2,5.0,2012-06,2,2,1.0,118,Nice Sound
A3O2DF7P03JMD2,B00004T8R2,4.0,2014-06,0,0,,23,Works Well
A3D1MNFKW1Z3QJ,B00004T8R2,5.0,2011-12,0,1,0.0,112,"Deep base, sounds like 20 dollar headphones."
A3L53MXMJ1OOWV,B00004T8R2,4.0,2009-03,0,0,,17,Ok Headphones
ATXRV6Z3N08ZX,B00004T8R2,5.0,2012-10,0,0,,84,Excellent Sound and Comfort
A2S5XJK8PFYKH9,B00004T8R2,5.0,2010-11,0,0,,21,Phenomenal Deal
AZLAKWWT1RKGP,B00004T8R2,3.0,2013-11,0,0,,56,"Great for kids, not for audiophiles"
A1F4MJOW5947LT,B00004T8R2,5.0,2014-05,0,0,,92,Very comfortable for extended wear
AQDRATIHAKWSU,B00004T8R2,5.0,2012-07,2,2,1.0,124,"Love 'em, but sonically not great, except for the price."
A1IV22RC7DF26R,B00004T8R2,3.0,2014-02,0,0,,69,Not as good as Sony
A37VJLVXDOWABZ,B00004T8R2,4.0,2013-05,0,0,,40,Use it with my Roku 3
A2VRYMER23944K,B00004T8R2,4.0,2012-04,1,1,1.0,62,"Inexpensive, Comforatble, Good performance"
A2IDRAYYZ5GKBZ,B00004T8R2,2.0,2013-10,0,0,,249,They didn't work well for me...good thing they were cheap
AY4RKND47OQHJ,B00004T8R2,5.0,2012-09,0,0,,149,Very Impressed with this Inexpensive Headphone set.
A9MGHMVZMJL9Y,B00004T8R2,3.0,2013-07,0,0,,62,Panasonic RP-HT21 Lightweight Headphones
A2SZMPX5JFBFFF,B00004T8R2,4.0,2014-01,0,0,,105,If not for the obvious...
A2FB6W4914JSAN,B00004T8R2,4.0,2013-04,0,0,,63,"Good for kids, definitely not top quality"
A3DU46KRC2JFKH,B00004T8R2,5.0,2011-03,1,1,1.0,349,"Average sound, but phenomenal price"
A1LXOMK4K8CPPU,B00004T8R2,4.0,2011-07,0,0,,41,Good bass but tight grabbing
A2O9UK5B50KKYB,B00004T8R2,5.0,2012-12,0,1,0.0,135,Light and easy on your ears with dynamite sound
ATXSOMIK98ZMH,B00004T8R2,3.0,2012-09,0,0,,90,Not very loud
A1SGSX6LQ01ZPZ,B00004T8R2,5.0,2013-07,0,0,,28,Daughter loves it
A2DYPUU188F6BV,B00004T8R2,4.0,2013-11,0,0,,49,"Cheap Headphones, Good Price"
A1L5SWP3JCTO6E,B00004T8R2,5.0,2013-12,0,2,0.0,22,I had these for a week
A3JGPO77OQC2S6,B00004T8R2,5.0,2013-03,0,0,,50,Amazing sound
A1XNYVXCXL93RA,B00004T8R2,5.0,2013-10,0,0,,21,Great Value
A3W3B9CBCR4JTX,B00004T8R2,5.0,2012-01,1,1,1.0,36,excellent value
AOYKD7G6QJ52K,B00004T8R2,4.0,2013-08,0,0,,35,Economic headphones
A1ZLD397GS5ZCR,B00004T8R2,5.0,2013-02,0,0,,72,Great economy headphones
A2DTZUZK9YRJVK,B00004T8R2,5.0,2012-06,2,2,1.0,52,"For the money, hard to beat"
A2EC3UBQ9TB89F,B00004T8R2,5.0,2009-08,2,3,0.6667,142,A steal
A23LF95HUEIGUR,B00004T8R2,4.0,2013-04,0,0,,65,Panasonic RP-HT21 Lightweight Headphones with XBS Port
A2TVT03TGAMFL4,B00004T8R2,4.0,2012-09,0,0,,183,Good Bass Okay Sound
A13NWJUMVNS6YZ,B00004T8R2,5.0,2012-07,2,2,1.0,244,"Good, tight, intonated bass--not boomy mud."
A36X82VV95S49L,B00004T8R2,5.0,2013-06,1,1,1.0,40,fantastic for the price
A17S75Z5MR29B6,B00004T8R2,5.0,2014-04,0,0,,51,Best sub-ten dollar headphones.
A29IE483D5HY5R,B00004T8R2,3.0,2013-03,0,0,,28,there headphones
AIIGU7JSDMESE,B00004T8R2,3.0,2012-07,1,2,0.5,41,"Good product, but..."
A1V5QP5KNFAM6X,B00004T8R2,4.0,2013-01,0,0,,27,Does what it needs to
A1RM8B6R7JRPNI,B00004T8R2,3.0,2014-06,0,0,,79,Not bad for the price
A2ZL6GEH9ZW4ES,B00004T8R2,3.0,2009-11,0,0,,115,OK for the price
A3GFS9L5GENQC7,B00004T8R2,5.0,2013-10,0,0,,55,Work very well
A1RTXXRXQPWH9F,B00004T8R2,4.0,2013-10,1,1,1.0,21,These work OK at a reasonable cost.
A3C5WJ09BI3EBO,B00004T8R2,5.0,2011-05,0,0,,25,Terrific Sound; Tiny Price
A2SK02OCIRA12P,B00004T8R2,5.0,2014-06,0,0,,20,good sound quality for the price
A1L1N3J6XNABO2,B00004T8R2,4.0,2012-07,0,0,,52,Not bad for the price and for summer
A2GP3MF3JV9XSO,B00004T8R2,5.0,2014-06,0,0,,41,Panasonic RP-HT21 Lightweight Headphones with XBS Port
A30EBZKII2V5VX,B00004T8R2,5.0,2013-08,0,0,,26,product review
A2MII7AJ7ID0NR,B00004T8R2,5.0,2014-02,1,1,1.0,42,Now These I like
AHRXG1I39B1FR,B00004T8R2,1.0,2011-10,1,3,0.3333,63,Sound quality matches the price
A3BEYFBHNGZ9S6,B00004T8R2,3.0,2013-01,0,0,,35,Good inexpensive solution
A3WFXFCLASQMP,B00004T8R2,5.0,2014-03,0,0,,22,Godd product - Good price
A39ANGL5T77E0B,B00004T8R2,5.0,2008-03,1,1,1.0,63,Suprisingly very good quality
A3ENO7ZDMZ62TK,B00004T8R2,4.0,2012-12,0,0,,620,A general review for the common consumer.
AT9254GWBBOTC,B00004T8R2,4.0,2011-12,1,1,1.0,52,Not bad
A266AKA2T51O0C,B00004T8R2,5.0,2014-01,0,0,,32,Good product
A3B5ITYRN84C4H,B00004T8R2,5.0,2014-04,0,0,,46,They're even good with an MP3 Player!
A3FVSZUAV37MYM,B00004T8R2,1.0,2014-07,0,0,,64,... is just fair - Cheap Sony headphones sound much better. And despite purchasing these through Amazon Prime
A2E6HU14P1OY1L,B00004T8R2,5.0,2012-08,1,1,1.0,189,Great for back-to-school lists
A1VR9II0HC7ZQ6,B00004T8R2,2.0,2013-03,0,0,,50,Headphones
AVFDFNRFLXGKG,B00004T8R2,5.0,2012-02,1,2,0.5,20,Nice for the price
A2FKEI4ANHJD1Z,B00004T8R2,5.0,2011-07,0,0,,74,not bad at all
A3Q4M88EWD0S5Z,B00004T8R2,5.0,2010-04,1,1,1.0,51,Best ever!
A1Z5OW2BJI5LN2,B00004T8R2,5.0,2013-02,0,0,,172,Lowest Priced Decent Headphones
A3RS2VSXYYHUM0,B00004T8R2,5.0,2013-12,1,1,1.0,51,"Unexpected quality, buy them"
A23UFEVSV8IBPQ,B00004T8R2,3.0,2011-05,0,0,,83,Touchy!
A2AQK72ZFPKQJI,B00004T8R2,5.0,2012-12,0,0,,26,Nice Headphones
A1TQF28D7SVOMG,B00004T8R2,5.0,2013-04,0,0,,138,Fantastic Sound and Fantastic Price
AWVAHIB7Q3UD6,B00004T8R2,5.0,2012-12,0,0,,35,My favorite headphone!
ATI4GZAY97L2R,B00004T8R2,5.0,2013-02,1,1,1.0,42,Good headphones.
A2HOQ2FIB8ZK0P,B00004T8R2,5.0,2012-09,1,1,1.0,105,it's panasonic
AJ8AQG2X9JJ2Y,B00004T8R2,5.0,2010-04,2,3,0.6667,184,Beats anything else under $20.00
A1UVUDG4DQ66L,B00004T8R2,4.0,2013-03,0,0,,35,These were great
A2BX0EBZOTLDAA,B00004T8R2,5.0,2014-05,0,0,,169,"Not bad, not great....but...not bad sound, fit, but a bang-on price."
AQK01UMFP9MND,B00004T8R2,5.0,2013-07,2,2,1.0,64,Big bang for a minuscule buck!
A3BUDM5FYDLU71,B00004T8R2,4.0,2010-12,0,0,,114,very nice for cheap headphones
A3QFRGBN5P0R3S,B00004T8R2,5.0,2012-06,2,2,1.0,89,Stunning sound for this price!
ASFTFWEKF1KKR,B00004T8R2,5.0,2012-08,0,0,,78,Only better option would be to get them for free
AZ3KFS5LTFPTQ,B00004T8R2,4.0,2011-09,0,0,,66,Great little set of headphones
A342ZILZJ260ST,B00004T8R2,5.0,2013-06,0,0,,58,Best cheap headphones you can buy
A19CYR02E7UPBV,B00004T8R2,4.0,2006-03,221,231,0.9567,75,Best in class
ALVKOFR0B1MN2,B00004T8R2,5.0,2014-01,0,0,,48,Great headphones
A3TKSUEV4E9PV6,B00004T8R2,5.0,2012-02,0,0,,78,Sweet Set
A3KY5RJPX71812,B00004T8R2,5.0,2013-06,1,1,1.0,31,good buy.
A1SX9PHJWTDMF9,B00004T8R2,5.0,2010-03,0,0,,54,NICE AND CHEAP
A1302F5IP6W9Q1,B00004T8R2,3.0,2013-08,0,0,,35,Headphones.
A27PQJHUSWNZZ0,B00004T8R2,5.0,2009-02,0,0,,221,Excellent sound
A3SXP858XO6OCZ,B00004T8R2,3.0,2013-06,0,0,,46,It's Okay
A3IA8GX9LFUDHY,B00004T8R2,5.0,2012-01,1,1,1.0,60,Great for the money!!
A897O2C4YYKIA,B00004T8R2,5.0,2014-05,1,1,1.0,61,Great light headphone
A1UWIIW0NJEKFL,B00004T8R2,5.0,2012-01,1,1,1.0,22,VERY GOOD!!
A3LORCWJYRJRU5,B00004T8R2,5.0,2013-08,0,0,,29,Nice headphones
AA0YPCLUF78B4,B00004T8R2,4.0,2012-05,1,1,1.0,40,Just what I wanted...
A3JLBMXPEENJ9T,B00004T8R2,5.0,2011-05,0,0,,49,"nice sound, very nice price"
A2OAUV1E9YV1ID,B00004T8R2,5.0,2012-01,1,1,1.0,107,Great little budget headphones
A2EFLJ4R9F89L5,B00004T8R2,5.0,2013-04,0,0,,45,bought these for my kids
A1UD1HKRVHZAVC,B00004T8R2,5.0,2013-01,0,0,,67,Work perfectly and sound good
A2V6XBM524KND3,B00004T8R2,5.0,2013-09,0,0,,69,No Kidding!!
AZXIGU9MBPYW,B00004T8R2,4.0,2010-08,1,1,1.0,77,good price for replacable headphones
A1P5JY2RNICG8F,B00004T8R2,5.0,2013-02,0,0,,25,Works like it should.
A4RKE6DNDRTY2,B00004T8R2,5.0,2014-04,0,0,,21,A bargain at three times the price...
A14GSHEE7T0KCC,B00004T8R2,5.0,2014-03,0,0,,98,Great headphones for the price
A1AXJJTN6GPQ0I,B00004T8R2,3.0,2011-11,1,1,1.0,73,Get what you pay for
A2IR9680RV5O5J,B00004T8R2,3.0,2013-04,0,0,,27,what can you say.
A1GBT4UN2RW7XY,B00004T8R2,5.0,2012-08,2,2,1.0,119,"Good sound quality if a bit low in volume, perfect for kids!"
A3OD7IIQBNTB0D,B00004T8R2,5.0,2014-07,0,0,,11,Great bass.
A2Z80Q127S64HA,B00004T8R2,5.0,2012-12,0,0,,22,Great price good for kids
A1H0NIDFVV1FTU,B00004T8R2,5.0,2014-02,0,0,,24,good value
A3QFSS0ZBC8K13,B00004T8R2,5.0,2010-02,7,7,1.0,219,An amazing bargain with superb sound!
